0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,Class
-0.00557551317488,-0.00765366905251,-0.0117189292737,-0.0315674850357,-0.0169393954955,-0.00709865216947,-0.00950088341636,-0.00859072546804,0.0128696985549,-0.00567213088997,-0.0358510089688,-0.00690768197839,-0.00867581425066,-0.0050826992092,-0.00596661772258,-0.018801400128,-0.00579456673236,-0.0155322091865,-0.00942497036659,-0.0174766101391,-0.00674364296914,-0.0811723152709,-0.0120491251147,-0.0119666101904,-0.0142362576895,-0.0307887938659,-0.027900055012,-0.0166062052629,-0.00947406734451,-0.0233533730131,-0.0230089326268,-0.00940190924194,-0.0187826905483,-0.0063040513595,-0.00958765465336,0.600153836224,-0.00457478781866,-0.0200909070114,-0.0195374532941,-0.00378293329794,-0.015808161771,-0.0105323806086,-0.00540799830064,-0.010498590825,0.00282312285221,-0.0222670484992,-0.020753370009,-0.00815735067882,-0.00676318725738,-0.00521001001946,-0.0745017694631,-0.0308093528386,0.543037726788,-0.00929140752367,-0.00587868074795,-0.0138101859034,-0.0418103665325,-0.00532665351292,-0.0360978708819,-0.010991869916,0.00662228818892,-0.024237413407,-0.039508978766,-0.00583236082031,-0.0118252506242,-0.0085905565877,-0.00686577556493,-0.0115330632535,-0.0180240264777,0.00548625172359,-0.00762271548678,-0.0127134135595,-0.0517021716913,-0.0238853406405,-0.045670339161,-0.0408180320031,-0.00776826148558,-0.00852055154584,0.257418383464,-0.0128081608091,-0.00859451624603,-0.0112778743887,-0.024329463718,-0.00726978058956,0.350648717075,-0.0127423448566,-0.0284650532209,-0.00518094549121,-0.0472936650538,0.00234191855079,-0.00764573993651,-0.00754029897448,-0.0127326330378,0.00931132553063,-0.0390652512624,-0.0050390174173,-0.0126755782664,0.0450623063377,0.240918850117,-0.0101993463288,2
-0.00906028759875,-0.00832142021859,0.0136961041644,-0.0321051828733,-0.0226325162857,-0.0124692445901,-0.0120682183679,-0.00802617410311,-0.0135004237994,-0.00629896694375,-0.0278238803831,-0.0091514248627,0.00237647534938,-0.00580416903508,-0.0122474892853,0.144930942334,-0.00918936607393,-0.0161894892422,-0.0141601634533,-0.0193554056176,-0.0118698576752,-0.07935479329,-0.0194752499525,-0.0175587205509,-0.0117702139884,-0.0340122427198,-0.0284097381784,0.00260478797001,-0.0120147445303,-0.0272400197987,-0.0365429018773,-0.0165258443603,-0.019430677014,-0.0112186700414,-0.0105464239066,-0.00957870154685,-0.00696177176378,-0.0213817844711,-0.00891183358399,-0.00470229015866,-0.0165900703721,-0.0132058170836,-0.00748310236936,-0.0153362375522,-0.0124964767733,-0.0228872931931,-0.0270852285621,-0.00990083215532,-0.0078225938186,-0.00619878399557,-0.0749639180182,-0.0313397087216,-0.0269090082435,-0.0104947507422,-0.00739914406473,-0.0144403694466,-0.0423522319651,-0.00722462335838,-0.0365673041158,-0.0119954252382,-0.006539604652,-0.0247072463957,-0.033978866069,-0.0108124696935,-0.0161768085467,-0.0104442931888,-0.0150039973295,-0.0181855419918,0.0600122864352,-0.0172410989041,-0.0101247246149,-0.0133103727008,-0.0522903801977,-0.0278234655601,-0.0430056716466,0.0414521846449,-0.00882022758946,0.408896765197,-0.023564798519,-0.017558459834,-0.0106182976537,-0.0155991258866,0.0334562253114,-0.0110122173453,-0.040215038696,-0.0138690434717,-0.0289985918218,-0.00833737510051,0.440270642636,-0.00575354929874,0.0122840664659,-0.0125124607994,-0.0141681766848,-0.00794440050963,-0.0398268655486,-0.00744344244264,-0.0155866095091,-0.0161755552742,-0.0131724040769,0.789590553416,5
-0.00861822150419,-0.00787120099577,-0.0120275606461,-0.0317426497699,-0.0222187338115,-0.00884821917148,-0.0103372389173,-0.0117164998366,-0.0102651646925,-0.00587633400007,-0.0360173857812,-0.00763862154779,-0.0154672810055,-0.00531773097133,-0.0117998230975,-0.0201199606837,-0.00690048362965,-0.0157463299774,-0.0109675446161,-0.0180886615322,-0.00841359953864,-0.0813195162585,-0.0190566745774,-0.0137883406425,-0.00527868710398,0.343118875603,-0.0280660934636,-0.0177729309716,-0.0103017385992,-0.0246195180548,-0.0361828918752,-0.0160123677602,0.0307934385415,-0.00790507672131,-0.00989999096872,-0.00832543224465,-0.00535239073797,-0.0205114335437,0.597895041625,-0.00408243031813,-0.0160628825504,-0.0114033005877,-0.00608400074507,-0.0120745411892,-0.0106542656065,-0.0224691043554,-0.0267684434406,-0.00872532110387,-0.00710830798449,-0.00553212091255,-0.0746523226607,-0.0309821257991,-0.0120899872189,0.29952707343,-0.00637399899936,-0.0140154795183,-0.0419868889356,-0.00594495130064,-0.0362507971946,-0.0113187960982,-0.00586795637486,-0.024390469947,-0.0396712633479,0.333314998593,-0.0132428488242,-0.00919444460111,-0.00951694756594,-0.0137002277617,-0.0181921897484,-0.0160248654726,-0.0084377899267,-0.0129078837284,-0.0519731960422,-0.0251682556096,-0.021210987655,-0.0433942335101,-0.00811095834999,-0.0102890455895,-0.0219581835011,-0.0143556560895,-0.00925379941125,-0.0126855997262,-0.0251151855283,-0.00848894662232,-0.0398512349579,-0.0131093871796,-0.028638863009,-0.00620920916421,0.205735104847,-0.00521863775721,-0.00824592957193,-0.00916007004928,-0.0132002871806,-0.00579401058101,-0.0226942223366,-0.00582230208195,-0.0136238990111,-0.0154689476493,-0.00885722434953,-0.0105337728337,5
-0.00849405263404,-0.00774474205014,-0.0118481424082,-0.0316408203684,-0.0221025093307,0.118290195616,-0.00985103614068,0.0848123099533,-0.00935643526742,-0.00575762357249,-0.0359206651067,-0.00721370074821,-0.0152045357556,-0.00518109876742,0.00375720774024,-0.0193534352019,-0.00625757536208,-0.0156218540542,-0.0100707921198,-0.0177328545979,-0.00744279523349,-0.0812339431633,-0.0189391038521,-0.012729304858,-0.0142975904286,-0.0335070141819,-0.0279695694901,-0.0170946724099,-0.00982058427938,-0.0238834635491,-0.0256609133054,-0.0158681408899,-0.0188710678853,-0.00697434454403,-0.0097184189176,0.0415625152369,-0.004900342897,-0.0202669667262,-0.019663912645,-0.00390832219946,-0.0159148044304,-0.010897004268,-0.00569101682242,-0.0111583859872,-0.0101368197269,-0.0223516422018,-0.0266794638715,-0.00839513998186,-0.00690767720535,-0.00534486655668,-0.0745648008083,-0.0308816868194,0.86647001258,-0.0094555286509,-0.00608605313318,-0.0138961351421,0.146325992333,-0.00558551311815,-0.02524372019,0.0381188837174,-0.00567930176249,-0.0243014928139,-0.0395769216305,-0.00651158605668,-0.0124187492873,-0.00884338332566,-0.0079757283275,-0.0124403790489,-0.0180944305431,-0.0156832461245,-0.00796395857698,-0.0127948314007,-0.0518841043911,-0.024422452157,-0.045742638131,-0.0432966638193,-0.00791173664722,-0.00926095799574,-0.0215069125849,-0.0134560428254,-0.0088705349918,-0.0118672396304,-0.0246584178914,-0.0077802026616,0.0425404718776,-0.0128960126082,-0.0285378212852,-0.00561144343856,-0.0492566747717,-0.00506839017533,-0.00789701829327,-0.00821844033178,-0.0129284234307,-0.00519000251275,-0.0391691260283,0.0483614653587,-0.0130726069126,0.00770362267682,-0.00764516353367,0.0150456825854,2
-0.00862448531843,-0.007877580335,0.000788167072628,-0.0317477866489,0.0128507237587,-0.00889952695298,-0.010361765869,0.00443084951914,-0.0103110063942,-0.00588232245809,-0.0360222649456,0.0222082749168,-0.0154805354342,-0.00532462351005,-0.0118061662617,-0.0201586287752,-0.00693291573568,-0.0157526092812,-0.0110127821305,-0.0181066105442,-0.00846257266551,-0.0813238330729,-0.0190626055421,-0.0138417646885,-0.0143870498301,-0.0336233939863,-0.0280709627053,0.441879096677,-0.0103260108767,-0.0246566490096,0.0872818253339,-0.0160196434189,-0.018999974303,-0.00795202837239,-0.00990915053986,0.987163426178,-0.00537519471212,-0.0205237658999,-0.0198483651578,-0.00409121336425,-0.00605504262282,-0.0114288411768,-0.00610382518487,-0.0121207574912,-0.0106803686456,-0.0224750298431,-0.0267729320978,-0.00874197739793,-0.00711842899091,0.00835648456073,-0.0554745968062,-0.0309871925369,-0.0184695130321,0.00664803127227,-0.00638852469662,-0.0140214999565,-0.0419920656296,-0.00596308349435,-0.0296090701699,-0.0113283835316,-0.0058774732324,-0.0180815125994,0.213670863643,-0.00750229809843,-0.0132844212925,-0.00921215421395,-0.00959469580511,-0.0137637820028,-0.011321635742,0.0312725141699,-0.00846169279022,-0.0129135867583,-0.0519776903534,-0.025205878359,0.128204976425,-0.0433991555039,-0.00812100827424,-0.0103409084252,-0.0219809482825,-0.014401037918,-0.00927313354166,-0.012726882663,0.0338984802643,-0.00852469987117,-0.025658389329,0.0155938636515,-0.0286439601528,0.0387929870584,-0.0493454991674,0.0061757025152,0.0183995437491,-0.00920757143693,-0.0132140016005,-0.00582448033027,-0.00853605957889,0.557285573996,-0.0136517094542,-0.0154789598601,-0.00891836788567,-0.0105435802215,7
-0.00883458264582,-0.00809155253648,-0.0123401924251,-0.0319200849478,-0.0224212520539,-0.010620463646,-0.0111844350599,-0.0119322704158,-0.0118486029214,-0.00608318394245,-0.0361859191304,-0.00837903538252,-0.015925108013,-0.00555580915941,-0.00821013533728,-0.0214556121086,-0.00802073515945,-0.0159632261511,-0.0125301133471,-0.0187086461902,-0.0101052016891,-0.0814686252304,-0.0192615386173,-0.0156336839326,0.112229405483,-0.0338108553268,-0.0282342840661,-0.0189547795022,-0.0111401379323,-0.0259020745682,-0.0363590921674,-0.016263679464,-0.0192076131625,-0.00952685419408,-0.0102163757133,-0.00893882191722,-0.00614007276188,-0.0209374108412,-0.0201454761171,-0.00438580934764,-0.0163209049601,-0.0122855092249,-0.00676876537284,-0.0136709186482,-0.0115559020724,-0.0226737792116,0.953476492663,-0.00930065342684,-0.0074579020846,-0.00585840693064,-0.0748048272931,-0.0311571382017,-0.0267035468517,-0.0100805100333,-0.00687573744845,-0.0142234341004,-0.0421656993803,-0.00657126331762,-0.0364057057018,-0.0116499598201,-0.00619668230477,-0.0245455103695,-0.0398356514242,-0.00909810940262,-0.0146788215959,-0.00980616006771,-0.0122024834296,-0.0158954825422,-0.0183625327116,-0.0166201286176,-0.00926342916818,-0.0131048745735,-0.0441230620049,-0.0264677994181,-0.0460179561901,-0.0435642462488,-0.00845809716987,-0.0120804624335,-0.0227445117531,-0.0159232096366,-0.00992162804847,-0.0141115716657,-0.0259110916784,-0.009723915196,-0.0400292920247,-0.0134811870182,-0.0288149256783,-0.00725080094703,-0.0324709850252,-0.0054804403999,-0.00885389872304,-0.0108008362125,-0.0136740029455,-0.00684647948924,-0.0395646862825,-0.00661573949662,-0.0145845116645,-0.0158147837908,-0.0109692099183,-0.0108725340956,0
-0.00888195922977,-0.00813980289784,0.000261163502716,-0.0319589379162,0.320644796394,-0.0110085318938,0.0188840493385,-0.0119795176843,-0.012195328279,-0.00612847785977,0.0278704071303,-0.0085411637478,-0.0160253583606,-0.0056079411235,-0.0120669018525,-0.0217480796071,-0.00826603655809,-0.016010719891,-0.0128722689122,-0.0188444041872,-0.0104756116929,-0.0815012756115,-0.0193063976816,-0.016037758623,-0.0145636425462,-0.0102560337384,-0.0282711127505,0.481724424236,-0.0113237221753,-0.0261829158777,-0.028874694468,-0.0163187091701,-0.0192544353662,-0.00988197469316,-0.0102856544586,-0.00907313581065,-0.00631255143922,-0.0210306870601,-0.0202124741246,-0.00445224023239,-0.016377404109,-0.0124786863881,-0.00691870823519,0.0547607426338,-0.0117533333458,-0.0227185968505,-0.0269574382278,-0.00942663390512,-0.0075344526801,-0.00592985375705,-0.0748382212218,-0.0311954606552,-0.0267466742122,-0.0101674612032,-0.00698560308134,-0.0142689699006,-0.0422048534908,-0.00670840681591,-0.0364396260067,-0.011722474717,0.0333465968668,-0.0245794595599,-0.0398716474696,-0.0094579620917,-0.0149932564526,0.0163146382777,0.173801587829,-0.016376177327,0.197440913088,-0.0167504733465,-0.00944421933478,-0.013148009645,-0.052162428894,-0.0267523604344,-0.0460562600949,-0.00819679697149,-0.00853411013283,-0.0124727288537,-0.0229166939952,-0.0162664567265,-0.0100678624382,-0.0144238166409,-0.026085371192,-0.00999433617767,-0.040068281168,0.98415623077,-0.0288534781086,-0.00747887822641,-0.0186494471408,-0.00553776730614,-0.00898702568527,-0.0111601146638,-0.0137777324531,-0.007076938532,-0.0396197190049,-0.00678947843147,-0.0147948569495,-0.0158905115063,-0.0114316712497,-0.0109467126253,5
0.000467371838989,-0.00763488348449,-0.0116922765645,0.897788211563,-0.0220015417425,-0.00694756350906,-0.00942865764157,-0.0114850952088,-0.00856699557459,-0.00565449636993,-0.0358366410425,0.10772909275,-0.0149762813118,-0.0050624023963,-0.0115648456598,-0.0186875322122,-0.00569906224333,-0.0155137181979,-0.00929175713345,-0.0174237547612,-0.00659942928613,-0.0811596033255,-0.018836966742,-0.0118092896572,-0.0142236066253,-0.0334107669412,-0.0278857163058,-0.0165054494621,0.272022129485,-0.0232440315829,-0.0359939246711,-0.0157428468111,-0.0187644610124,-0.00616579042012,-0.00956068199359,-0.00766759831078,-0.00450763578432,-0.0200545912885,-0.00119952606225,-0.00375706941075,-0.015786164659,-0.0104571699234,-0.00534962025416,-0.0103624953058,-0.00968729943511,-0.0222495994112,-0.0266021647307,-0.00810830203389,-0.00673338340975,-0.0051821932492,0.00548450755932,-0.0307944325553,-0.0262953648132,-0.00925755436546,-0.00583590618087,-0.0137924572098,-0.0417951224559,-0.00527325871044,-0.0360846645105,-0.0109636373082,0.0140890779052,-0.0201739135418,-0.033341993742,-0.0056922574724,-0.0117028300408,-0.00853840618084,-0.00663682633023,-0.0113459118143,0.0137207688119,-0.0153864714568,-0.00755232749642,-0.0126966195543,-0.0518067078816,-0.0237745509972,-0.0456554260994,-0.04321190219,0.0466499406263,-0.0083678283888,-0.0211148804093,0.447964325668,-0.00853758203879,-0.0111563064034,-0.0242616105546,-0.00716449616062,-0.0396602764434,-0.0127106479094,-0.0284500433997,-0.0050921469595,-0.0491832161245,-0.00493786572919,-0.00759390891323,-0.0074004191976,-0.0126922474808,-0.00466528312904,-0.0390438250819,-0.00497137472024,-0.0125936834257,-0.000732439303852,-0.00659221103561,-0.0101704660101,7
-0.00851886564405,-0.00777001269228,-0.0118839960528,-0.0316611692204,-0.0221257347914,-0.00803438137778,-0.00994819539119,-0.0116174151705,-0.00953802919099,-0.00578134580676,-0.0359399930676,-0.00729861385114,-0.0152570408682,-0.00520840236001,-0.0116992085973,-0.0195066121167,-0.00638604950585,-0.0156467284235,-0.0102499926604,0.0881107338439,-0.00763679375266,0.782422680339,-0.0116253724335,-0.0129409349186,-0.0143146088395,-0.0276312235773,-0.0279888581437,-0.0172302107011,-0.00991673468275,-0.0240305513642,-0.0361019784012,-0.0158969621457,-0.0188955905442,-0.00716033533865,-0.00388389861433,-0.00804375570116,-0.00499067687191,-0.0203158192089,-0.0196990021785,-0.00394311470812,-0.0159443952922,-0.010998178867,-0.00576954789057,0.068749855503,-0.0102402223734,-0.02237511499,-0.0266972449058,-0.00846112099202,-0.00694776981088,-0.00538228611442,-0.074582290543,-0.0277693801262,-0.026416146625,-0.00950106845285,-0.00614359415493,-0.0139199840601,-0.0419047768457,-0.00565734064792,-0.0361796611862,-0.0111667213949,-0.00571700113737,-0.0243192733614,-0.0318511027464,-0.00670005528829,-0.0125834313854,-0.00891353687485,-0.00828371444622,-0.0126921381144,-0.0181139660365,-0.0157515128672,-0.00805864561092,-0.0128174229612,-0.0519019078231,-0.0245714881313,-0.0213952465045,-0.0433161614415,-0.00795154767311,-0.00946640359349,-0.0215970913047,-0.0136358150412,-0.00894712378465,-0.0120307748001,0.679534824863,-0.00792183293469,-0.0397694688289,-0.0129386518411,-0.0285580127333,-0.00573089662286,-0.0492735723816,-0.00509841456669,-0.00796674220263,-0.00840660881212,-0.0129827507185,0.00937091829991,-0.0354854309617,-0.00545794526533,-0.013182773143,-0.0153101351794,-0.00788737301108,-0.0103782092408,9
0.00295850114465,-0.00777787232018,-0.0118951471863,-0.0316674980823,-0.0221329583307,-0.00809759483232,-0.00997841367971,-0.011625111402,0.978089523445,-0.00578872385173,0.120409475928,-0.00732502336572,-0.0152733709102,-0.00521689427235,-0.011707023656,-0.0195542529145,-0.00642600729394,-0.0156544648033,-0.0103057272777,-0.0178260704614,-0.00769713080953,-0.0812563619786,0.000919224079243,-0.0130067557046,-0.0143199018739,-0.0335360396571,-0.0279948572647,0.369324617657,-0.00994663920151,-0.0240762983415,0.11177115767,0.0158253319901,-0.0189032175358,-0.007218181848,-0.00976598796109,-0.00806563444348,0.0361744021048,-0.0203310132168,-0.0197099156596,-0.00395393580914,-0.0159535985867,-0.0110296460017,-0.00579397247662,-0.0113984043511,-0.0102723824713,-0.0223824154527,-0.0267027751298,-0.0084816422825,-0.00696023933812,-0.00539392427533,-0.0745877301676,-0.0309080002645,0.664454257389,-0.00951523215694,-0.00616149045598,-0.013927401506,-0.0419111547614,-0.005679680312,-0.0361851865536,-0.0111785335366,-0.00572872632649,-0.024324803434,-0.039601637688,-0.00675867263648,-0.0126346505038,-0.00893535590061,0.296857720769,-0.0127704397485,-0.0181200419291,-0.0157727450619,-0.00808809499525,-0.0128244493461,-0.0275134283966,-0.0246178410214,-0.0457689388399,-0.0433222255555,-0.00796392962398,-0.00953030089934,-0.0216251385217,-0.0136917274598,-0.00897094428787,-0.0120816372029,-0.0247780838832,-0.00796588251753,-0.0397758198727,0.13370709603,-0.0285642926398,-0.005768048729,-0.0492788278447,-0.00510775269678,-0.00798842760262,-0.00846513262121,-0.01299964749,-0.00534824319953,-0.0392069132884,-0.00548624605603,-0.0132170368381,-0.0153224706656,-0.00796270455008,-0.010390292376,2
