v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,class
-0.0484322431295,-0.124221141584,-0.13470350831,0.0306994679599,-0.119208912201,-0.13370610534,0.313278912395,-0.163740921804,-0.0471446122241,-0.245103763524,-0.0951428810489,-0.128192288658,-0.184428648053,-0.209086718049,-0.0937661433854,-0.132963745674,0.181079754309,0.110247735457,1
-0.0384898046156,0.406307139429,-0.15310650831,-0.260461875816,-0.119208912201,-0.186580246449,-0.15365495534,-0.102015561037,-0.133052963894,-0.219937463782,-0.093071819428,0.296148746161,-0.098484653872,-0.171639666257,-0.00122567892378,-0.132963745674,-0.110069798489,0.300237735457,1
0.00154159255861,0.429782454046,-0.15440750831,-0.22406768488,-0.119208912201,-0.186580246449,-0.0942862178651,-0.089665222215,-0.131426636523,-0.215513062106,-0.134008907569,0.690226194908,-0.0398941509626,-0.17384205185,-0.0474959111546,-0.00795496450071,-0.105840442599,0.277915735457,1
-0.0285473661018,0.72089018465,-0.13060250831,-0.220600380404,-0.119208912201,-0.181915702569,-0.136871388206,-0.0279398614482,-0.131426636523,-0.166285971227,-0.11735972389,0.296148746161,0.0343213519468,-0.155125022667,-0.0196985853277,-0.132963745674,-0.118511176843,0.249587735457,1
-0.0484322431295,0.795983532735,-0.12420150831,-0.232732819554,-0.119208912201,-0.180365509842,-0.17119002548,-0.00324796158512,-0.130661305996,-0.153012766199,-0.112491384236,-0.0676651165139,0.0538558490374,-0.150713754768,-0.0103741659048,-0.132963745674,-0.131164577661,0.251188735457,1
-0.0285473661018,0.664535600222,-0.0629885083102,-0.18247253723,-0.119208912201,-0.183465895296,-0.144386418266,-0.0402814224889,-0.131426636523,-0.175137141835,-0.120130105019,0.235621574017,0.0226058490374,-0.159529793852,-0.0196985853277,-0.132963745674,-0.122723199307,0.188826735457,1
-0.0285473661018,0.509612353092,-0.0145795083102,-0.158209222187,-0.119208912201,-0.185030053723,-0.146891428286,-0.0773236611743,-0.0837369780521,-0.201408950182,-0.129167464819,0.20503257304,-0.0164631451438,-0.168339336224,-0.0381714917317,-0.132963745674,-0.122723199307,0.151789735457,1
-0.0285473661018,0.575336319348,-0.0104785083102,-0.153009828731,-0.119208912201,-0.183465895296,-0.1486449353,-0.0526317613113,-0.0829238143671,-0.190623731329,-0.125697764182,0.174768986968,-0.000838145143835,-0.165032509478,-0.0290230047507,-0.132963745674,-0.122723199307,0.143581735457,1
-0.0484322431295,-0.105413231198,-0.19371550831,-0.239664301991,-0.119208912201,-0.181915702569,-0.171440526482,-0.102015561037,-0.125877990202,-0.0100375987157,-0.0507360922702,-0.128192288658,-0.149269150963,-0.20357750571,-0.0937661433854,-0.132963745674,-0.131164577661,0.274612735457,1
0.0216881127051,0.434484431643,-0.15140650831,-0.270860662728,-0.119208912201,-0.189694597603,-0.1736950355,-0.102015561037,-0.132239800208,-0.218278017247,-0.136779288698,-0.0676651165139,0.010890346128,-0.168339336224,-0.0937661433854,-0.132963745674,-0.126952555197,0.307344735457,1
-0.0183432844691,0.312405880958,-0.11099850831,-0.227533426098,-0.119208912201,-0.194359141483,-0.140628903236,-0.0402814224889,-0.133052963894,-0.239571485987,-0.0965415200655,0.235621574017,0.0186963519468,-0.140806267956,-0.0290230047507,-0.132963745674,-0.114281820953,0.258896735457,1
0.241468332485,0.13400731921,-0.14770550831,-0.213668897967,0.26010164309,0.040474108056,-0.0752481417128,0.367121758579,0.197091492243,-0.190623731329,0.621713408792,-0.00681252946537,-0.184428648053,-0.139701826804,0.045044553307,-0.132963745674,0.0207282324342,0.225362735457,1
-0.0484322431295,-0.105413231198,-0.19171450831,-0.293390325534,-0.119208912201,-0.163257527048,-0.175699043516,-0.176091260627,0.0634456489449,-0.311474523177,-0.162465832177,-0.128192288658,-0.184428648053,-0.209086718049,-0.0937661433854,-0.132963745674,-0.131164577661,0.337074735457,1
-0.0484322431295,-0.124221141584,-0.0569875083102,-0.232732819554,-0.119208912201,-0.186580246449,-0.175699043516,-0.225475060353,-0.133818294421,-0.310645983537,-0.163864471194,-0.128192288658,-0.184428648053,-0.200277175677,-0.0937661433854,-0.132963745674,-0.131164577661,0.254692735457,1
-0.0484322431295,-0.110115208794,-0.20061650831,-0.29858971899,-0.119208912201,-0.189694597603,-0.175699043516,-0.225475060353,-0.090864118586,-0.311474523177,-0.164536893798,-0.128192288658,-0.184428648053,-0.209086718049,-0.0937661433854,-0.132963745674,-0.131164577661,0.346784735457,1
-0.0484322431295,-0.114817186391,-0.17671150831,-0.189405582924,-0.119208912201,-0.0419514547617,-0.112572791011,-0.102015561037,-0.105214065969,0.0212125492378,-0.137478608207,-0.128192288658,0.307765346128,-0.166136950631,0.100639204961,0.367036254326,0.0249575883241,0.223260735457,1
-0.0484322431295,-0.110115208794,-0.18591350831,-0.189405582924,-0.119208912201,-0.0761674203502,-0.114326298025,-0.102015561037,-0.105214065969,0.0513571885863,-0.138877247223,-0.128192288658,0.460105849037,-0.155125022667,-0.0937661433854,0.742027473153,-0.0130199475561,0.222560735457,1
-0.0484322431295,-0.105413231198,-0.19251450831,-0.179006796012,-0.119208912201,-0.00928568189988,-0.090278201833,-0.0773236611743,-0.105214065969,0.0776289969333,-0.136106866094,-0.128192288658,0.557765346128,-0.168339336224,0.0174231599221,-0.00795496450071,-0.0509974834363,0.209446735457,1
-0.0484322431295,0.0542119935289,-0.18701350831,-0.137411648362,-0.119208912201,-0.0854965081107,-0.0203884222739,-0.089665222215,-0.105214065969,0.00655686663948,-0.131937845948,-0.128192288658,0.249161854856,-0.177148878595,0.109963624384,0.867036254326,-0.0974163976705,0.202039735457,1
-0.0484322431295,0.0542119935289,-0.18701350831,-0.137411648362,-0.119208912201,-0.0854965081107,-0.0203884222739,-0.089665222215,-0.105214065969,0.00655686663948,-0.131937845948,-0.128192288658,0.249161854856,-0.177148878595,-0.0937661433854,0.867036254326,-0.0974163976705,0.202039735457,1
-0.0484322431295,0.251383892298,-0.18701350831,-0.00396263399572,-0.0617389106139,-0.0512805425222,0.180012379329,-0.114357122078,-0.105214065969,0.067397716011,0.139398123282,0.0537146426791,0.323390346128,-0.183756035374,0.045044553307,0.367036254326,-0.0805336409624,0.0967347354571,1
0.00154159255861,0.171588566617,-0.11149850831,-0.213668897967,-0.0387472479144,-0.161693368621,-0.122843332094,-0.139049021941,-0.0630252206619,-0.224638834423,-0.083362037024,0.326412332233,-0.0789631451438,-0.169437280664,-0.0844417239625,-0.132963745674,-0.122723199307,0.251388735457,1
-0.0484322431295,-0.119519163987,-0.0836935083102,-0.239664301991,-0.0157616886561,-0.163257527048,-0.173194033496,-0.0526317613113,-0.0789536622576,-0.283820237259,-0.126370186786,-0.128192288658,-0.184428648053,-0.131996725585,0.878436530788,-0.132963745674,-0.122723199307,0.266904735457,1
-0.0384898046156,0.115233982189,-0.0251815083102,-0.180738884992,-0.0962233529425,-0.160143175895,-0.15114994532,-0.176091260627,-0.126691153887,-0.262801370228,-0.147887710119,0.265885160089,-0.0945881451438,-0.176044437443,-0.0566443981356,0.492045035499,-0.0931870417806,0.191929735457,1
-0.0183432844691,-0.119519163987,-0.0919945083102,-0.222334032642,0.0876855348885,-0.147699736981,-0.153153953336,-0.151399360764,-0.11870301651,-0.239571485987,-0.159695451048,-0.128192288658,-0.176609653872,-0.131996725585,-0.0844417239625,-0.00795496450071,-0.101628420135,0.251889735457,1
0.0816043869071,-0.0537951977309,-0.0922945083102,-0.217134639186,0.0876855348885,-0.135256298067,-0.14112990524,-0.163740921804,-0.110762712291,-0.25173918241,-0.157597492523,-0.0676651165139,-0.176609653872,-0.117677970875,-0.0752932369815,-0.132963745674,-0.101628420135,0.252890735457,1
0.00154159255861,0.36405848779,-0.0687905083102,-0.159942874425,-0.0847244698722,-0.171036422082,-0.087272189809,-0.0526317613113,-0.054271752758,-0.217447110351,-0.137478608207,0.599110021787,-0.0594286480532,-0.171639666257,0.035896066326,-0.00795496450071,-0.101628420135,0.190427735457,1
0.0216881127051,0.321809836151,-0.0709905083102,-0.17034009808,-0.0502461309847,0.455716273298,-0.0985447348992,-0.0526317613113,-0.0837369780521,-0.227126820599,-0.139576566732,0.538582849643,-0.0711441509626,-0.169437280664,0.239625834095,-0.132963745674,-0.0931870417806,0.200938735457,1
0.0216881127051,-0.0960438493697,-0.15530750831,-0.199802806579,-0.119208912201,-0.0932754031445,-0.0158794042378,-0.188432821667,-0.134631458106,-0.298475919858,0.579377681634,-0.0979287025861,-0.184428648053,-0.131996725585,-0.0937661433854,-0.132963745674,-0.0467681275464,0.245683735457,1
0.331473565348,-0.114817186391,0.12044749169,-0.101017457426,0.133662756846,-0.104154683632,-0.168935516462,-0.20078316049,-0.115546028086,-0.305944612896,0.426011534078,-0.00681252946537,-0.184428648053,-0.209086718049,-0.0937661433854,-0.132963745674,-0.122723199307,0.0490867354571,1
-0.0484322431295,-0.0866398941768,0.0917424916898,-0.101017457426,0.26010164309,-0.150814088134,-0.139376398226,-0.188432821667,-0.117937685983,-0.296264902648,0.380905425791,-0.0979287025861,-0.184428648053,-0.209086718049,-0.0937661433854,-0.132963745674,0.185291776773,0.0600977354571,1
0.351620085494,0.00255938669724,-0.11349850831,-0.248330999923,-0.0502461309847,-0.132155912613,-0.153905456342,-0.176091260627,-0.109184218079,-0.284648776899,0.617544388646,-0.00681252946537,-0.0633381451438,-0.209086718049,-0.0566443981356,-0.132963745674,0.189503799237,0.258395735457,1
-0.0484322431295,-0.0396892649415,-0.10679750831,0.171079964763,-0.0847244698722,0.0187015813815,0.258920194961,0.0214439382779,-0.0892856243738,0.311866622102,0.0367057431745,0.72048978098,-0.0750536480532,0.132322029125,-0.0937661433854,0.11701869198,0.392044879456,-0.107570264543,1
-0.0484322431295,-0.0584626019627,-0.16951050831,0.136417862807,-0.107716132572,0.0202517741082,0.198048451474,0.0708277380041,-0.107605723867,0.478348642792,-0.107649941486,0.690226194908,-0.0633381451438,0.242454302195,-0.0937661433854,-0.00795496450071,0.134660840075,-0.0773392645429,1
-0.0484322431295,-0.0819379165803,-0.20101650831,-0.123547120231,-0.119208912201,-0.0559450864024,-0.0985447348992,0.0708277380041,-0.119516180195,0.280062536218,-0.112491384236,0.356675918306,-0.0398941509626,0.264484654837,0.119288043807,-0.00795496450071,-0.0425561050822,0.153390735457,1
-0.0484322431295,-0.0584626019627,-0.18411350831,0.0497633895469,-0.107716132572,0.0155872302279,0.0527578703113,0.0955196378671,-0.112341206503,0.533934183591,-0.102781601832,0.41720309045,-0.051609653872,0.319550791372,-0.0937661433854,-0.00795496450071,0.0629351242043,-0.0260882645429,1
-0.0484322431295,-0.0678665571556,-0.20101650831,-0.000496892777314,-0.119208912201,-0.00618529644655,0.00992219896857,0.0708277380041,-0.119516180195,0.488579923714,-0.10625130247,0.356675918306,-0.0555191509626,0.308538863407,-0.0937661433854,-0.00795496450071,-0.0172319700202,0.0365747354571,1
-0.0484322431295,-0.0725685347521,-0.20101650831,-0.0230265555827,-0.119208912201,-0.0124000330534,-0.00761287117171,0.0214439382779,-0.119516180195,0.443225663837,-0.11735972389,0.326412332233,-0.098484653872,0.0772558925904,-0.0937661433854,-0.00795496450071,-0.0172319700202,0.0668047354571,1
-0.0484322431295,-0.0631645795592,-0.18281250831,0.0965563673956,-0.107716132572,-0.00618529644655,0.127156667906,0.0955196378671,-0.113967533873,0.53061529052,-0.112491384236,0.478055677499,-0.0555191509626,0.385628855871,-0.0937661433854,-0.00795496450071,0.109336705013,-0.0548172645429,1
-0.0484322431295,-0.0678665571556,-0.20101650831,-0.0299596012767,-0.119208912201,-0.0295080158477,-0.0627230916126,0.0955196378671,-0.121094674407,0.543336924874,-0.112491384236,0.144505400896,-0.051609653872,0.45170692037,-0.0937661433854,-0.00795496450071,-0.0172319700202,0.0462837354571,1
-0.0484322431295,-0.0772705123485,-0.20101650831,-0.05422291632,-0.119208912201,-0.0497303497955,-0.0757491437168,0.0337854993186,-0.12032934388,0.487197446144,-0.120829424528,0.114241814824,-0.0945881451438,0.154352381767,-0.0937661433854,-0.00795496450071,-0.0172319700202,0.0789167354571,1
-0.0484322431295,-0.0678665571556,-0.20101650831,0.0255000745037,-0.119208912201,0.0124868447746,0.0680384314335,0.046135838141,-0.117937685983,0.445439048303,-0.101382962815,0.538582849643,-0.0594286480532,0.18738816566,-0.0937661433854,-0.00795496450071,-0.0172319700202,0.0292667354571,1
-0.0484322431295,-0.0725685347521,-0.20101650831,0.00296884844109,-0.119208912201,0.0171513886548,0.0492508562832,0.00909359945557,-0.11870301651,0.406722574567,-0.114589342761,0.508319263571,-0.098484653872,0.0221897560555,-0.0937661433854,-0.00795496450071,-0.0172319700202,0.0569947354571,1
-0.0484322431295,-0.0866398941768,-0.20101650831,-0.0316932535145,-0.119208912201,-0.0792678058036,0.0560143833373,0.0708277380041,-0.12032934388,0.265129884654,-0.122228063544,0.599110021787,-0.051609653872,0.374616927907,-0.0937661433854,0.367036254326,-0.0172319700202,0.0933307354571,1
-0.0484322431295,-0.044391242538,-0.11109850831,0.120819682439,-0.0847244698722,4.34058605804e-05,0.154962279129,0.0584773991817,-0.091677282271,0.375472426614,0.0248980022455,0.478055677499,-0.067234653872,0.264484654837,-0.0937661433854,-0.00795496450071,0.316089807696,-0.0850472645429,1
-0.0484322431295,-0.0725685347521,-0.20101650831,0.0116355463729,-0.119208912201,-0.027957823121,0.0191907360427,0.0955196378671,-0.12032934388,0.512640714851,-0.116660404382,0.72048978098,-0.0594286480532,0.4076527118,-0.0937661433854,-0.00795496450071,-0.0172319700202,0.0230607354571,1
-0.0484322431295,-0.0772705123485,-0.20101650831,-0.0108956796897,-0.119208912201,-0.0512805425222,0.0101726999706,0.0337854993186,-0.12032934388,0.445992986233,-0.122900486149,0.62937360786,-0.102394150963,0.110298173196,-0.0937661433854,-0.00795496450071,-0.0172319700202,0.0607987354571,1
-0.0484322431295,-0.114817186391,-0.20101650831,-0.132212254906,-0.119208912201,-0.136820456493,-0.110819283997,0.0831692990448,-0.122721001777,0.275638134542,-0.0854330986448,0.144505400896,-0.106303648053,0.615807385535,0.0174231599221,-0.00795496450071,-0.0509974834363,0.156694735457,1
-0.0484322431295,-0.0631645795592,-0.19591550831,-0.00569628623352,-0.119208912201,-0.0170645769337,-0.0577130715725,0.144903437593,-0.117937685983,0.613303546563,-0.111119642124,0.0839782287514,-0.0398941509626,0.495761128941,-0.0937661433854,-0.00795496450071,0.0460523674963,0.000738735457064,1
-0.0484322431295,-0.0678665571556,-0.20101650831,-0.0438241294076,-0.119208912201,-0.0326223670013,-0.086270185801,0.12021153773,-0.121094674407,0.54637884898,-0.114589342761,0.0537146426791,-0.051609653872,0.45170692037,-0.0937661433854,-0.00795496450071,-0.0172319700202,0.0512887354571,1
-0.0484322431295,-0.0772705123485,-0.20101650831,-0.0680874444508,-0.119208912201,-0.0574952791291,-0.0997972399092,0.0584773991817,-0.12032934388,0.489962401284,-0.122228063544,0.0537146426791,-0.0945881451438,0.154352381767,-0.0937661433854,-0.00795496450071,-0.0172319700202,0.0814187354571,1
-0.0484322431295,-0.0913418717732,-0.19991650831,-0.05422291632,-0.119208912201,-0.0963757885978,0.0570163873453,0.00909359945557,-0.121094674407,0.17497530283,-0.0937711389364,0.296148746161,0.0304118548562,0.15655476736,-0.0937661433854,-0.00795496450071,-0.0509974834363,0.123360735457,1
-0.0484322431295,-0.0819379165803,-0.20101650831,-0.00742993847132,-0.119208912201,-0.0435016474884,0.0737999544796,0.046135838141,-0.121094674407,0.312972130707,-0.0868317376615,0.235621574017,-0.0242691509626,0.207216132709,-0.0937661433854,-0.00795496450071,-0.0509974834363,0.0709087354571,1
-0.0484322431295,-0.0866398941768,-0.20101650831,0.0237664222659,-0.119208912201,0.0124868447746,0.0908340226159,0.00909359945557,-0.119516180195,0.388745631642,-0.113190703744,0.690226194908,-0.098484653872,0.000165900126558,-0.0937661433854,-0.00795496450071,-0.0172319700202,0.0498877354571,1
-0.0484322431295,-0.0913418717732,-0.20101650831,-0.130480165925,-0.119208912201,-0.0901610519909,-0.0800076607509,0.0214439382779,-0.121094674407,0.209541976599,-0.0882034797739,0.0839782287514,0.026515346128,0.193995322439,-0.0937661433854,-0.132963745674,-0.0552095059004,0.166503735457,1
-0.0484322431295,-0.0819379165803,-0.20101650831,-0.0715547489264,-0.119208912201,-0.0419514547617,-0.0381739934162,0.0584773991817,-0.121094674407,0.334542568413,-0.0840344596282,0.0537146426791,-0.0320881451438,0.233644759824,-0.0937661433854,-0.132963745674,-0.0552095059004,0.107344735457,1
-0.0484322431295,-0.0866398941768,-0.20101650831,-0.0368926469708,-0.119208912201,0.0187015813815,-0.0326629713721,0.0214439382779,-0.119516180195,0.449034910339,-0.110420322615,0.386939504378,-0.0906786480532,0.044220108697,-0.0937661433854,-0.00795496450071,-0.0172319700202,0.0745117354571,1
-0.0484322431295,-0.0960438493697,-0.19931650831,0.0410982548723,-0.119208912201,-0.0870467008374,0.22385005468,-0.00324796158512,-0.121907838092,0.141234801445,-0.107649941486,0.72048978098,0.0343213519468,0.141131571497,-0.0752932369815,-0.00795496450071,-0.0383440826181,0.0717097354571,1
-0.0484322431295,-0.0819379165803,-0.20101650831,-0.0108956796897,-0.119208912201,-0.0248434719675,0.0495013572852,0.046135838141,-0.11870301651,0.353071082012,-0.097913262178,0.478055677499,-0.035984653872,0.245761128941,-0.0937661433854,-0.00795496450071,-0.0509974834363,0.0661037354571,1
-0.0484322431295,-0.0913418717732,-0.20101650831,-0.121813467993,-0.119208912201,-0.0730530691967,-0.0699876206707,0.046135838141,-0.121094674407,0.218393147207,-0.0993119011946,0.174768986968,0.0382308490374,0.238049531009,-0.0937661433854,-0.132963745674,-0.0552095059004,0.162900735457,1
-0.0484322431295,-0.0819379165803,-0.20101650831,-0.0282259490389,-0.119208912201,-0.0263936646941,0.0196917380467,0.0584773991817,-0.119516180195,0.358326390584,-0.0972408395738,0.0839782287514,-0.0320881451438,0.258975442498,-0.0937661433854,-0.00795496450071,-0.0636508842544,0.0756137354571,1
-0.0484322431295,-0.0866398941768,-0.20101650831,-0.00916202745192,-0.119208912201,0.0233661252617,0.0262047640988,0.0214439382779,-0.119516180195,0.41474283828,-0.111818961632,0.41720309045,-0.0945881451438,0.0221897560555,-0.0937661433854,-0.00795496450071,-0.0172319700202,0.0631007354571,1
-0.0484322431295,-0.100745826966,-0.19851550831,0.0497633895469,-0.119208912201,-0.0901610519909,0.240383120812,-0.00324796158512,-0.121907838092,0.137641306665,-0.112491384236,0.568846435715,0.0655713519468,0.168664639764,-0.0937661433854,-0.00795496450071,-0.0425561050822,0.0648027354571,1
-0.0484322431295,-0.0913418717732,-0.20101650831,0.0670936588962,-0.119208912201,-0.0310582085744,0.195292940452,0.0337854993186,-0.11870301651,0.314354608277,-0.10625130247,0.356675918306,-0.020359653872,0.242454302195,-0.0937661433854,0.11701869198,-0.0509974834363,0.0212587354571,1
-0.0484322431295,-0.0960438493697,-0.20101650831,-0.123547120231,-0.119208912201,-0.0699387180431,-0.0727431316927,0.046135838141,-0.121907838092,0.221158102347,-0.104180240849,0.0839782287514,0.0655713519468,0.28100579514,-0.0937661433854,-0.132963745674,-0.0552095059004,0.163000735457,1
-0.0484322431295,-0.0913418717732,-0.20101650831,-0.0230265555827,-0.119208912201,-0.0263936646941,0.0314652851409,0.0584773991817,-0.117937685983,0.351965573407,-0.105551982961,0.114241814824,-0.0281786480532,0.295318053137,-0.0937661433854,0.11701869198,-0.0552095059004,0.0724097354571,1
-0.0484322431295,-0.0866398941768,-0.20101650831,0.00816824189729,-0.119208912201,0.0264804764153,0.0695414374455,0.0214439382779,-0.11870301651,0.37989682829,-0.113890023253,0.447792091426,-0.102394150963,0.0221897560555,-0.0937661433854,-0.00795496450071,-0.0172319700202,0.0545927354571,1
-0.0484322431295,-0.0772705123485,-0.20101650831,-0.111414681081,-0.119208912201,-0.0574952791291,-0.087021688807,0.0337854993186,-0.12032934388,0.296103063643,-0.109721003107,0.41720309045,-0.035984653872,0.374616927907,0.0174231599221,-0.00795496450071,-0.0763042850725,0.148285735457,1
-0.0484322431295,-0.0631645795592,-0.20101650831,0.0220327700281,-0.119208912201,-0.0139502257801,0.0279582711129,0.0214439382779,-0.121907838092,0.530892259486,-0.102082282324,0.41720309045,-0.051609653872,0.440694992406,-0.0937661433854,-0.00795496450071,-0.0172319700202,0.0264637354571,1
-0.0484322431295,-0.0772705123485,-0.20101650831,-0.0160950731459,-0.119208912201,-0.0201789280872,0.00416067592248,-0.0155983004075,-0.121094674407,0.440183739731,-0.115288662269,0.356675918306,-0.098484653872,0.14333395709,-0.0937661433854,-0.00795496450071,-0.0172319700202,0.0688067354571,1
-0.0484322431295,-0.0772705123485,-0.20101650831,-0.0646217032324,-0.119208912201,-0.0263936646941,-0.0737451357008,0.046135838141,-0.122721001777,0.438801262161,-0.130539206932,0.114241814824,-0.0633381451438,0.385628855871,-0.0937661433854,-0.00795496450071,-0.0172319700202,0.0772147354571,1
-0.0484322431295,-0.0866398941768,-0.19161450831,-0.0958180639696,-0.119208912201,0.178888163137,-0.026650947324,-0.00324796158512,-0.119516180195,0.194055387104,-0.114589342761,0.599110021787,-0.0281786480532,0.165364309731,0.443355601864,-0.00795496450071,0.164196997601,0.136473735457,1
-0.0484322431295,-0.0819379165803,-0.20101650831,0.0185670288097,-0.119208912201,0.225547567639,0.104862078728,0.00909359945557,-0.119516180195,0.337861461484,-0.120829424528,0.568846435715,-0.0281786480532,0.0662439646259,-0.0937661433854,-0.00795496450071,0.164196997601,0.0408787354571,1
-0.0484322431295,-0.0772705123485,-0.20101650831,0.198809021025,-0.119208912201,0.245755935887,0.373399152876,0.0337854993186,-0.116311358613,0.384321229966,-0.11735972389,0.508319263571,-0.0242691509626,0.198400093625,-0.0937661433854,-0.00795496450071,0.603010004604,-0.0819442645429,1
-0.0484322431295,-0.0678665571556,-0.20101650831,-0.0524892640822,-0.119208912201,0.028030669142,0.0252027600908,0.0337854993186,-0.11870301651,0.25323678994,-0.120829424528,-0.0676651165139,-0.0281786480532,0.242454302195,-0.0937661433854,-0.00795496450071,0.0165162099701,0.102740735457,1
-0.0484322431295,-0.0162139503239,-0.20101650831,0.0306994679599,-0.119208912201,0.084019161405,0.0680384314335,0.0708277380041,-0.117937685983,0.465627008438,-0.118758362907,-0.128192288658,-0.0477131451438,0.242454302195,-0.0937661433854,-0.132963745674,0.012304187506,0.0156537354571,1
-0.0484322431295,-0.0725685347521,-0.19861650831,-0.121813467993,-0.119208912201,0.0311450202955,-0.104055756943,0.0708277380041,-0.117937685983,0.290570786105,-0.11735972389,-0.128192288658,-0.0164631451438,0.308538863407,-0.0937661433854,0.367036254326,0.0165162099701,0.140377735457,1
-0.0484322431295,-0.0209159279204,-0.20101650831,-0.0351589947329,-0.119208912201,0.0824689686783,-0.0512000455204,0.0831692990448,-0.117937685983,0.499365142567,-0.11735972389,-0.128192288658,-0.0398941509626,0.29752043873,-0.0937661433854,0.11701869198,0.00807483161609,0.0474847354571,1
-0.0484322431295,0.0354040831431,-0.20001650831,-0.0178271621265,-0.119208912201,0.163330373069,0.00616468393851,-0.0526317613113,-0.117124522298,0.430780998448,-0.127069506294,-0.128192288658,-0.0945881451438,0.0221897560555,-0.0937661433854,0.11701869198,0.138872862539,0.0505887354571,1
-0.0484322431295,-0.0396892649415,-0.20101650831,0.0116355463729,-0.119208912201,0.0249302836886,0.0329682911529,0.0831692990448,-0.11870301651,0.478625611757,-0.122228063544,-0.128192288658,-0.0477131451438,0.308538863407,-0.0937661433854,-0.00795496450071,-0.0763042850725,0.0269647354571,1
-0.0484322431295,0.0166307461219,-0.20101650831,0.0532291307653,-0.119208912201,0.158665829189,0.113379112796,0.046135838141,-0.116311358613,0.448757941374,-0.113190703744,-0.128192288658,-0.0438036480532,0.14333395709,-0.0937661433854,-0.00795496450071,0.126219461721,0.000938735457064,1
-0.0484322431295,-0.0490932201345,-0.20101650831,-0.0576886575384,-0.119208912201,0.0155872302279,-0.0950377208711,0.107861198908,-0.11870301651,0.515405669992,-0.121528744036,-0.128192288658,-0.0398941509626,0.385628855871,-0.0937661433854,0.11701869198,-0.0931870417806,0.0613987354571,1
-0.0484322431295,0.0119287685255,-0.20001650831,-0.00396263399572,-0.119208912201,0.16800888265,0.0051626799305,0.0584773991817,-0.116311358613,0.478625611757,-0.111119642124,-0.128192288658,-0.0398941509626,0.18738816566,-0.0937661433854,0.11701869198,0.138872862539,0.0295677354571,1
