P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,Class
0.873287888496,-0.0116576265487,-0.00512604302709,-0.167400941593,0.0435920424779,-0.0345328654867,-0.0246983274336,-0.0305962451367,-0.00679755255356,-0.00861979292035,-0.020431099115,-0.00967657802848,-0.0106029467714,-0.0224144627612,-0.012992475561,-0.0942711309735,-0.0137723876106,-0.00208843311143,-0.00194611157972,-0.165032175221,-0.106629692035,-0.00588124424779,-0.0139735443417,-0.0706051168142,-0.0444137422142,-0.048404300885,-0.073707079646,-0.00714934756239,-0.0223104667945,-0.00968475466588,-0.0172628178307,-0.0059521539823,-0.00531634126871,-0.00818258400132,-0.00291022539106,-0.118360776991,-0.0547852230088,-0.011129146095,-0.00369387098316,-0.019271120354,-0.0548388743363,-0.151453104425,-0.0724947415929,-0.0270973046718,-0.0270297773007,-0.041240850509,-0.0887665628319,-0.0235461396738,-0.00763426914861,-0.0227577027331,-0.0317593277834,-0.0432615185841,-0.0113906300885,-0.0021405617966,-0.00403849604745,-0.044708980531,-0.0995311504425,-0.0193222460177,-0.0117547233941,-0.0310459266358,-0.0260182607887,-0.03543277443,-0.283400904425,0.0,1
0.375175888496,-0.0145906265487,-0.00512604302709,-0.167400941593,-0.0780889575221,-0.144991865487,-0.0246983274336,-0.0305962451367,-0.00679755255356,-0.0320797929204,-0.054644099115,-0.00446936574972,-0.0106029467714,-0.0224144627612,-0.0119139168959,-0.0940611309735,0.0881576123894,-0.00208843311143,-0.00194611157972,-0.165032175221,0.772158307965,0.0178777557522,-0.0139735443417,-0.0706051168142,-0.0444137422142,-0.059992300885,-0.087392079646,-0.015177815365,-0.0223104667945,-0.00968475466588,-0.0215087979951,-0.0118171539823,-0.00531634126871,-0.00818258400132,-0.00291022539106,-0.118360776991,0.0381257769912,0.138868152642,-0.00369387098316,-0.019271120354,-0.0533708743363,0.154061895575,-0.0748657415929,-0.0322343359669,-0.0270297773007,-0.041240850509,-0.0903025628319,-0.0224095423215,-0.00763426914861,-0.0227577027331,-0.0317593277834,-0.0432615185841,-0.0113906300885,-0.0021405617966,-0.00403849604745,-0.044708980531,-0.0995311504425,0.0622637539823,-0.00581414054871,-0.0249775792869,-0.0260182607887,0.016615565253,-0.210623904425,0.0,1
-0.126712111504,-0.0145906265487,-0.00512604302709,-0.101385941593,-0.0811979575221,-0.144991865487,-0.0246983274336,-0.0305962451367,-0.00679755255356,-0.0320797929204,-0.054644099115,-0.00967657802848,-0.0106029467714,-0.0224144627612,-0.0119447695872,-0.0853061309735,-0.0133653876106,-0.00208843311143,-0.00194611157972,-0.102277175221,0.772158307965,-0.0528022442478,-0.0139735443417,-0.0706051168142,-0.0378310144611,-0.061682300885,-0.087392079646,-0.015177815365,-0.0223104667945,-0.00968475466588,-0.0215087979951,-0.0118171539823,-0.00531634126871,-0.00818258400132,-0.00291022539106,-0.118360776991,-0.0531552230088,-0.011129146095,-0.00369387098316,-0.019271120354,-0.0483188743363,-0.0283871044248,-0.0773827415929,-0.0322343359669,-0.0270297773007,-0.041240850509,-0.0907215628319,-0.0235461396738,-0.00763426914861,-0.0227577027331,-0.0317593277834,-0.0432615185841,-0.0113906300885,-0.0021405617966,-0.00403849604745,-0.044708980531,-0.0995311504425,-0.0193222460177,-0.0117547233941,-0.0310459266358,-0.0260182607887,-0.0335608295528,-0.268323904425,0.0,1
0.427894888496,-0.0145906265487,-0.00512604302709,-0.164703941593,0.417447042478,-0.144542865487,-0.0246983274336,-0.0305962451367,-0.00679755255356,-0.0320797929204,-0.054644099115,-0.00967657802848,-0.0106029467714,0.0130043379637,0.00318461888678,0.0675268690265,0.0134186123894,-0.00208843311143,-0.00194611157972,-0.125706175221,0.772158307965,0.120231755752,-0.0139735443417,-0.0706051168142,-0.0441541254317,-0.023213300885,-0.087392079646,-0.015177815365,-0.0223104667945,-0.00968475466588,-0.0215087979951,-0.0118171539823,-0.00531634126871,-0.00818258400132,-0.00291022539106,-0.117911776991,-0.0217512230088,0.0380106944533,-0.00369387098316,-0.019271120354,-0.0465238743363,-0.00802610442478,-0.0652477415929,-0.0322343359669,-0.0270297773007,-0.041240850509,-0.0895975628319,-0.0235461396738,-0.00763426914861,-0.0227577027331,-0.0317593277834,-0.0432615185841,-0.0113906300885,-0.0021405617966,-0.00403849604745,-0.044708980531,-0.0990821504425,-0.0026932460177,0.00351863402628,-0.0310459266358,-0.0260182607887,-0.0268267299782,-0.265198904425,0.0,1
-0.126712111504,-0.0145906265487,-0.00512604302709,-0.167400941593,-0.0942379575221,-0.144991865487,-0.0246983274336,-0.0305962451367,-0.00679755255356,-0.0320797929204,-0.054644099115,-0.00967657802848,-0.0106029467714,-0.0224144627612,-0.012992475561,-0.0942711309735,-0.0137723876106,-0.00208843311143,-0.00194611157972,-0.165032175221,0.772158307965,-0.0528022442478,-0.0139735443417,-0.0706051168142,-0.0444137422142,-0.062089300885,-0.087392079646,-0.015177815365,-0.0223104667945,-0.00968475466588,-0.0215087979951,-0.0118171539823,-0.00531634126871,-0.00818258400132,-0.00291022539106,-0.118360776991,-0.0547852230088,-0.011129146095,-0.00369387098316,-0.019271120354,-0.0548388743363,0.101910895575,-0.0773827415929,-0.0322343359669,-0.0270297773007,-0.041240850509,-0.0907215628319,-0.0235461396738,-0.00763426914861,-0.0227577027331,-0.0317593277834,-0.0432615185841,-0.0113906300885,-0.0021405617966,-0.00403849604745,-0.044708980531,-0.0995311504425,-0.0193222460177,-0.0117547233941,-0.0310459266358,-0.0260182607887,-0.03543277443,-0.178934904425,0.0,1
-0.126712111504,-0.0145906265487,-0.00512604302709,-0.167400941593,-0.0942379575221,-0.144991865487,-0.0246983274336,-0.0305962451367,-0.00679755255356,-0.0320797929204,-0.054644099115,-0.00967657802848,-0.0106029467714,-0.0224144627612,-0.012992475561,-0.0942711309735,-0.0137723876106,-0.00208843311143,-0.00194611157972,-0.165032175221,0.772158307965,-0.0528022442478,-0.0139735443417,-0.0706051168142,-0.0444137422142,-0.062089300885,-0.087392079646,-0.015177815365,-0.0223104667945,-0.00968475466588,-0.0215087979951,-0.0118171539823,-0.00531634126871,-0.00818258400132,-0.00291022539106,-0.118360776991,-0.0547852230088,-0.011129146095,-0.00369387098316,-0.019271120354,-0.0548388743363,-0.0105081044248,-0.0773827415929,-0.0322343359669,-0.0270297773007,-0.041240850509,-0.0907215628319,-0.0235461396738,-0.00763426914861,-0.0227577027331,-0.0317593277834,-0.0432615185841,-0.0113906300885,-0.0021405617966,-0.00403849604745,-0.044708980531,-0.0995311504425,-0.0193222460177,-0.0117547233941,-0.0310459266358,-0.0260182607887,-0.03543277443,-0.283400904425,0.0,1
0.309651888496,-0.0145906265487,-0.00512604302709,-0.167400941593,0.0148530424779,-0.144991865487,-0.0246983274336,-0.0305962451367,-0.00679755255356,-0.0320797929204,-0.054644099115,-0.00967657802848,-0.0106029467714,-0.0224144627612,-0.012992475561,-0.0942711309735,-0.0137723876106,-0.00208843311143,-0.00194611157972,-0.165032175221,0.772158307965,0.0562887557522,-0.0139735443417,-0.0706051168142,-0.0444137422142,0.028819699115,-0.087392079646,-0.015177815365,-0.0223104667945,-0.00968475466588,-0.0215087979951,-0.0118171539823,-0.00531634126871,-0.00818258400132,-0.00291022539106,-0.118360776991,-0.0547852230088,-0.011129146095,-0.00369387098316,-0.019271120354,-0.0548388743363,0.207294895575,-0.0228377415929,-0.0322343359669,-0.0270297773007,-0.041240850509,-0.0179945628319,0.173269222793,-0.00763426914861,-0.0227577027331,-0.0317593277834,-0.0432615185841,-0.0113906300885,-0.0021405617966,-0.00403849604745,-0.044708980531,-0.0995311504425,-0.0193222460177,-0.0117547233941,0.0498742724825,-0.0260182607887,-0.03543277443,0.0256900955752,0.0,1
-0.100158111504,-0.0145906265487,-0.00512604302709,-0.164382941593,-0.0845819575221,-0.144991865487,-0.0246983274336,-0.0305962451367,-0.00679755255356,-0.0320797929204,-0.054644099115,-0.00967657802848,-0.0106029467714,0.0132604249545,-0.0122160161644,0.827273869027,-0.0113583876106,-0.00208843311143,-0.00194611157972,0.834967824779,0.250130307965,-0.0515952442478,-0.0139735443417,-0.0706051168142,-0.0444137422142,-0.058468300885,-0.087392079646,-0.015177815365,-0.0223104667945,-0.00968475466588,-0.0215087979951,-0.0118171539823,-0.00531634126871,-0.00818258400132,-0.00291022539106,0.153214223009,0.212565776991,-0.011129146095,-0.00369387098316,-0.019271120354,-0.0198358743363,-0.133408104425,-0.0767787415929,-0.0322343359669,-0.0270297773007,-0.041240850509,-0.0907215628319,-0.0235461396738,-0.00763426914861,-0.0227577027331,-0.0317593277834,-0.0432615185841,-0.0113906300885,-0.0021405617966,-0.00403849604745,-0.044708980531,-0.0886681504425,-0.0120802460177,-0.0117547233941,-0.0310459266358,-0.0260182607887,-0.030809591419,-0.280986904425,0.0,1
-0.126712111504,-0.0145906265487,-0.00323658850439,-0.163052941593,-0.0898899575221,-0.144991865487,-0.0246983274336,-0.0305962451367,-0.00679755255356,-0.0320797929204,-0.054644099115,0.00232319017193,-0.0106029467714,-0.0224144627612,-0.012992475561,-0.0493431309735,-0.00217838761062,-0.00208843311143,-0.00194611157972,-0.114307175221,0.772158307965,-0.0484542442478,-0.0139735443417,-0.0706051168142,-0.0444137422142,-0.062089300885,-0.087392079646,-0.015177815365,-0.0223104667945,-0.00968475466588,-0.0215087979951,-0.0118171539823,-0.00531634126871,-0.00818258400132,-0.00291022539106,-0.118360776991,-0.0446402230088,0.00378440061241,-0.00369387098316,-0.019271120354,-0.0446938743363,0.103078895575,-0.0759337415929,-0.0322343359669,-0.0270297773007,-0.041240850509,-0.0907215628319,-0.0235461396738,-0.00763426914861,-0.0227577027331,-0.0317593277834,-0.0432615185841,-0.0113906300885,-0.0021405617966,-0.00403849604745,-0.044708980531,-0.0995311504425,-0.0178732460177,0.0292800366607,-0.0278214912458,-0.0260182607887,-0.0309918839234,-0.193545904425,0.0,1
-0.126712111504,-0.0145906265487,-0.00512604302709,-0.167400941593,-0.0942379575221,-0.144991865487,-0.0246983274336,-0.0305962451367,-0.00679755255356,-0.0320797929204,-0.054644099115,-0.00967657802848,-0.0106029467714,-0.0224144627612,-0.012992475561,-0.0942711309735,-0.0137723876106,-0.00208843311143,-0.00194611157972,-0.165032175221,0.772158307965,-0.0528022442478,-0.0139735443417,-0.0706051168142,-0.0444137422142,-0.062089300885,-0.087392079646,-0.015177815365,-0.0223104667945,-0.00968475466588,-0.0215087979951,-0.0118171539823,-0.00531634126871,-0.00818258400132,-0.00291022539106,-0.118360776991,-0.0547852230088,-0.011129146095,-0.00369387098316,-0.019271120354,-0.0548388743363,0.101910895575,-0.0773827415929,-0.0322343359669,-0.0270297773007,-0.041240850509,-0.0907215628319,-0.0235461396738,-0.00763426914861,-0.0227577027331,-0.0317593277834,-0.0432615185841,-0.0113906300885,-0.0021405617966,-0.00403849604745,-0.044708980531,-0.0995311504425,-0.0193222460177,-0.0117547233941,-0.0310459266358,-0.0260182607887,-0.03543277443,-0.178934904425,0.0,1
-0.126506111504,-0.0145906265487,-0.00418587966555,-0.146494941593,-0.0940319575221,-0.144991865487,-0.0246983274336,-0.0305962451367,-0.00679755255356,-0.0320797929204,-0.054644099115,-0.00967657802848,-0.0106029467714,0.00193350036225,-0.0100794672951,0.0235458690265,-0.0136693876106,-0.00208843311143,-0.00194611157972,0.304792824779,0.772158307965,-0.0528022442478,-0.0139735443417,-0.0706051168142,-0.0403729512254,-0.062089300885,-0.087392079646,-0.015177815365,-0.0223104667945,-0.00968475466588,-0.0215087979951,-0.0118171539823,-0.00531634126871,-0.00818258400132,-0.00291022539106,-0.114549776991,0.0551017769912,-0.011129146095,-0.00369387098316,-0.019168120354,0.167406125664,0.143349895575,-0.0773827415929,-0.0322343359669,-0.0270297773007,-0.0386122399976,-0.0907215628319,-0.0235461396738,-0.00763426914861,-0.0227577027331,-0.0317593277834,-0.0432615185841,-0.0113906300885,-0.0021405617966,-0.00403849604745,-0.044708980531,-0.0978831504425,0.0083807539823,-0.0117547233941,-0.0310459266358,-0.0260182607887,0.0259369928943,-0.251989904425,0.0,1
0.0548958884956,-0.0114336265487,-0.00512604302709,-0.165085941593,-0.0195329575221,-0.135521865487,-0.0246983274336,-0.0305962451367,-0.00679755255356,-0.0320797929204,-0.054644099115,-0.00967657802848,-0.0106029467714,-0.0224144627612,-0.012992475561,-0.0782781309735,-0.0116683876106,-0.00208843311143,-0.00194611157972,-0.121892175221,0.772158307965,0.0475767557522,-0.0129129092707,-0.0706051168142,-0.0441714332172,-0.035784300885,-0.085288079646,-0.015177815365,-0.0223104667945,-0.00968475466588,-0.0215087979951,-0.0118171539823,-0.00531634126871,-0.00818258400132,-0.00291022539106,-0.117097776991,-0.0396332230088,-0.00842273741186,-0.00369387098316,-0.019061120354,-0.0319008743363,0.0926068955752,-0.0639147415929,-0.0322343359669,-0.0270297773007,-0.041240850509,-0.0884065628319,-0.0212675326009,-0.00763426914861,-0.0227577027331,-0.0317593277834,-0.0432615185841,-0.0113906300885,-0.0021405617966,-0.00403849604745,-0.044708980531,-0.0995311504425,-0.0184802460177,-0.0105654742067,-0.0287049286853,-0.0260182607887,-0.0325314130573,-0.272457904425,0.0,1
0.873287888496,-0.0145906265487,-0.00512604302709,-0.167400941593,-0.00512895752212,-0.144991865487,-0.0246983274336,-0.0305962451367,-0.00679755255356,-0.0320797929204,-0.054644099115,-0.00967657802848,-0.0106029467714,-0.0224144627612,-0.012992475561,-0.0942711309735,-0.0137723876106,-0.00208843311143,-0.00194611157972,-0.165032175221,0.574138307965,0.254128755752,-0.0139735443417,-0.0706051168142,-0.0444137422142,0.027019699115,-0.087392079646,-0.015177815365,-0.0223104667945,-0.00968475466588,-0.0215087979951,-0.0118171539823,-0.00531634126871,-0.00818258400132,-0.00291022539106,-0.118360776991,-0.0547852230088,-0.011129146095,-0.00369387098316,-0.019271120354,-0.0548388743363,0.0812828955752,0.0711322584071,-0.0322343359669,-0.0270297773007,-0.041240850509,-0.0313155628319,-0.0235461396738,-0.00763426914861,-0.0227577027331,-0.0317593277834,-0.0432615185841,-0.0113906300885,-0.0021405617966,-0.00403849604745,-0.044708980531,-0.0995311504425,-0.0193222460177,-0.0117547233941,0.145214306885,-0.0260182607887,-0.03543277443,-0.154687904425,0.0,1
-0.0541731115044,-0.0145906265487,-0.00512604302709,-0.167400941593,-0.0942379575221,-0.144991865487,-0.0246983274336,-0.0305962451367,-0.00679755255356,-0.0320797929204,-0.054644099115,-0.00967657802848,-0.0106029467714,-0.0224144627612,-0.012992475561,0.524899869027,0.0665386123894,-0.00208843311143,-0.00194611157972,-0.0821301752212,0.772158307965,-0.0502112442478,-0.0139735443417,-0.0706051168142,-0.0444137422142,-0.062089300885,-0.087392079646,-0.015177815365,-0.0223104667945,-0.00968475466588,-0.0215087979951,-0.0118171539823,-0.00531634126871,-0.00818258400132,-0.00291022539106,-0.118360776991,-0.0521942230088,-0.00446345702843,-0.00369387098316,-0.019271120354,-0.0548388743363,-0.143388104425,-0.0773827415929,-0.0322343359669,-0.0270297773007,-0.041240850509,-0.0907215628319,-0.0235461396738,-0.00763426914861,-0.0227577027331,-0.0317593277834,-0.0432615185841,-0.0113906300885,-0.0021405617966,-0.00403849604745,-0.044708980531,-0.0995311504425,-0.0193222460177,-0.0117547233941,-0.0310459266358,-0.0260182607887,-0.03543277443,-0.283400904425,0.0,1
